geo_id,covariate,lag_weeks,n_obs,pearson_corr,spearman_corr
RAN,rain,2,184,0.154593385275525,0.21735808516520963
RAN,rain,3,184,0.19234013437457434,0.276010373904193
RAN,rain,4,184,0.26372917842058,0.36165824155100856
RAN,rain,5,184,0.29922185534980933,0.4184754329938088
RAN,rain,6,184,0.3586812530360121,0.46565148652909294
RAN,rain,7,184,0.34986378778259564,0.5096885083600643
RAN,rain,8,184,0.3370596915482783,0.5484975109385698
RAN,rain,9,184,0.30656651728706896,0.5532336510763678
RAN,rain,10,184,0.3080954252952236,0.5261647723187021
RAN,rain,11,184,0.2911220937614741,0.5647837340881405
RAN,rain,12,183,0.2752541491902132,0.5446666932006277
SYL,rain,0,184,0.17678804478154206,0.03094894476805498
SYL,rain,1,184,0.200031710479564,0.09793172416361229
SYL,rain,2,184,0.22002564122347507,0.16918539230508337
SYL,rain,3,184,0.25937046647551115,0.22423569337900853
SYL,rain,4,184,0.2945598642984354,0.2621546214728354
SYL,rain,5,184,0.3337613861663133,0.3297046955500151
SYL,rain,6,184,0.33394778982081985,0.37840215901093305
SYL,rain,7,184,0.31014566344227873,0.446423316906837
SYL,rain,8,184,0.29699635344324166,0.42182311656910026
SYL,rain,9,184,0.2738017510547598,0.4519995998580638
SYL,rain,10,184,0.21992363586887967,0.44887348596152005
SYL,rain,11,184,0.19706953099174873,0.4341798074689152
SYL,rain,12,183,0.17970463850798274,0.477050243669097
BAR,soil_moist_0_7cm,0,184,0.34649762259542954,0.41558309259730025
BAR,soil_moist_0_7cm,1,184,0.3902927822657021,0.46417021752967536
BAR,soil_moist_0_7cm,2,184,0.4262321937860909,0.5078902393063532
BAR,soil_moist_0_7cm,3,184,0.45736063800511484,0.5413589030769298
BAR,soil_moist_0_7cm,4,184,0.48507239330140633,0.5674638251455737
BAR,soil_moist_0_7cm,5,184,0.4950784116146894,0.5952709581057397
BAR,soil_moist_0_7cm,6,184,0.48794147953702866,0.6115459063050221
BAR,soil_moist_0_7cm,7,184,0.46822092247823244,0.6097258746081048
BAR,soil_moist_0_7cm,8,184,0.43978503454038836,0.5934471556451121
BAR,soil_moist_0_7cm,9,184,0.40739133131859634,0.5694262944970009
BAR,soil_moist_0_7cm,10,184,0.3654769910662819,0.5213681829473062
BAR,soil_moist_0_7cm,11,184,0.3232433954333627,0.49596098377017817
BAR,soil_moist_0_7cm,12,183,0.2692461744167702,0.4622159330620075
CHA,soil_moist_0_7cm,0,184,0.34723165242220144,0.40732237098269003
CHA,soil_moist_0_7cm,1,184,0.3891832529702216,0.4583031739499046
CHA,soil_moist_0_7cm,2,184,0.4327468910450088,0.510010153845082
CHA,soil_moist_0_7cm,3,184,0.476995279864463,0.5639650120346137
CHA,soil_moist_0_7cm,4,184,0.5172993801864525,0.6136052915825038
CHA,soil_moist_0_7cm,5,184,0.5404563149960525,0.6460826850322988
CHA,soil_moist_0_7cm,6,184,0.5505898335154363,0.6687069390449362
CHA,soil_moist_0_7cm,7,184,0.5441463792175808,0.6830301170814241
CHA,soil_moist_0_7cm,8,184,0.5221086287137368,0.6806661977584383
CHA,soil_moist_0_7cm,9,184,0.49295262603209195,0.6550690792548463
CHA,soil_moist_0_7cm,10,184,0.46465702563093525,0.6167342155612099
CHA,soil_moist_0_7cm,11,184,0.4330855042945215,0.5833706684303416
CHA,soil_moist_0_7cm,12,183,0.38649749788268667,0.5390417077966114
DHA_DIV,soil_moist_0_7cm,0,184,0.3373236028628456,0.4816593006507968
DHA_DIV,soil_moist_0_7cm,1,184,0.37922725007790337,0.5305683502796898
DHA_DIV,soil_moist_0_7cm,2,184,0.4236498768753335,0.5651713040674006
DHA_DIV,soil_moist_0_7cm,3,184,0.47057457001064806,0.6071719426826078
DHA_DIV,soil_moist_0_7cm,4,184,0.508512319064288,0.6505631387991813
DHA_DIV,soil_moist_0_7cm,5,184,0.5227110116718698,0.6755679789168376
DHA_DIV,soil_moist_0_7cm,6,184,0.5178941391972036,0.6845023525233243
DHA_DIV,soil_moist_0_7cm,7,184,0.504528925590032,0.6886775189102944
DHA_DIV,soil_moist_0_7cm,8,184,0.4797383667276904,0.6603843191362138
DHA_DIV,soil_moist_0_7cm,9,184,0.4552199037480283,0.6218296616507067
DHA_DIV,soil_moist_0_7cm,10,184,0.4287390371582559,0.5715452579441338
DHA_DIV,soil_moist_0_7cm,11,184,0.3996339957249576,0.5395843529939713
DHA_DIV,soil_moist_0_7cm,12,183,0.3560038301535422,0.48111854850459224
DHA_METRO,soil_moist_0_7cm,0,184,0.3364849223315938,0.4188628179340452
DHA_METRO,soil_moist_0_7cm,1,184,0.37884529193370653,0.46807229789217203
DHA_METRO,soil_moist_0_7cm,2,184,0.422313927525493,0.5055633177983788
DHA_METRO,soil_moist_0_7cm,3,184,0.4654513568044373,0.5425345883407918
DHA_METRO,soil_moist_0_7cm,4,184,0.49488660642251736,0.5812730874968669
DHA_METRO,soil_moist_0_7cm,5,184,0.49267449554038484,0.6026700446987371
DHA_METRO,soil_moist_0_7cm,6,184,0.47246760170852853,0.6075561644313785
DHA_METRO,soil_moist_0_7cm,7,184,0.4504463908587767,0.6083216305543296
DHA_METRO,soil_moist_0_7cm,8,184,0.4215291069091129,0.5964624839210649
DHA_METRO,soil_moist_0_7cm,9,184,0.39372935812898024,0.5644387532282668
DHA_METRO,soil_moist_0_7cm,10,184,0.36183418724211763,0.5202255685621548
DHA_METRO,soil_moist_0_7cm,11,184,0.33185192847140055,0.49873335347278747
DHA_METRO,soil_moist_0_7cm,12,183,0.29085809214464464,0.44137855438759965
KHU,soil_moist_0_7cm,0,184,0.17066526927309983,0.35013605729908154
KHU,soil_moist_0_7cm,1,184,0.22608183657589587,0.40186435652927194
KHU,soil_moist_0_7cm,2,184,0.2886474124842271,0.45849973463628096
KHU,soil_moist_0_7cm,3,184,0.34572660908741687,0.5146688073770511
KHU,soil_moist_0_7cm,4,184,0.4044158224666875,0.552142138521101
KHU,soil_moist_0_7cm,5,184,0.4556487973812889,0.5860109868563663
KHU,soil_moist_0_7cm,6,184,0.48733691235695903,0.6124140672443676
KHU,soil_moist_0_7cm,7,184,0.5036588067296985,0.6421764711817912
KHU,soil_moist_0_7cm,8,184,0.5064362840305594,0.6262068975437857
KHU,soil_moist_0_7cm,9,184,0.498184224863768,0.6081070771746814
KHU,soil_moist_0_7cm,10,184,0.4842171970088622,0.5913511643677626
KHU,soil_moist_0_7cm,11,184,0.4683475860622552,0.5820460757552146
KHU,soil_moist_0_7cm,12,183,0.44698566374652193,0.5552272814940221
MYM,soil_moist_0_7cm,0,184,0.2385907505740534,0.302782021098183
MYM,soil_moist_0_7cm,1,184,0.2777601105189282,0.3257791159504864
MYM,soil_moist_0_7cm,2,184,0.3252167824871587,0.3773090542211915
MYM,soil_moist_0_7cm,3,184,0.37488495138008987,0.421121115247627
MYM,soil_moist_0_7cm,4,184,0.4203589920600223,0.4614420795223681
MYM,soil_moist_0_7cm,5,184,0.45424195821312846,0.5065422018067807
MYM,soil_moist_0_7cm,6,184,0.4568250786237611,0.5492682803524133
MYM,soil_moist_0_7cm,7,184,0.4381589542022733,0.5603399682372444
MYM,soil_moist_0_7cm,8,184,0.4187700170059588,0.5562899720358631
MYM,soil_moist_0_7cm,9,184,0.39744437795096604,0.5498778000920254
MYM,soil_moist_0_7cm,10,184,0.3730617127696633,0.5221248919620447
MYM,soil_moist_0_7cm,11,184,0.35388429824555995,0.5201617258644287
MYM,soil_moist_0_7cm,12,183,0.3178119466874729,0.49188136098604146
RAJ,soil_moist_0_7cm,0,184,0.11933531865507918,0.2572982565091373
RAJ,soil_moist_0_7cm,1,184,0.17677611175806932,0.29954809696124013
RAJ,soil_moist_0_7cm,2,184,0.2493313815717624,0.3617973943703033
RAJ,soil_moist_0_7cm,3,184,0.3174503843456978,0.39769298442746037
RAJ,soil_moist_0_7cm,4,184,0.3862973527452554,0.4577879211965965
RAJ,soil_moist_0_7cm,5,184,0.4340474186492561,0.5062307189573995
RAJ,soil_moist_0_7cm,6,184,0.46330101232761656,0.5621418847542147
RAJ,soil_moist_0_7cm,7,184,0.4584502813052284,0.5788468672227134
RAJ,soil_moist_0_7cm,8,184,0.4331590642260832,0.5416615899066041
RAJ,soil_moist_0_7cm,9,184,0.4055288553894013,0.5153264659274049
RAJ,soil_moist_0_7cm,10,184,0.3822093933925269,0.4805051119105105
RAJ,soil_moist_0_7cm,11,184,0.3648417667346821,0.48177128955172205
RAJ,soil_moist_0_7cm,12,183,0.3366288956094497,0.4557725677074608
RAN,soil_moist_0_7cm,0,184,0.25892597609602463,0.25627399393778383
RAN,soil_moist_0_7cm,1,184,0.29025740302957204,0.2848757972302748
RAN,soil_moist_0_7cm,2,184,0.32866687475636785,0.3155989602839779
RAN,soil_moist_0_7cm,3,184,0.36934277678462707,0.3394853253899127
RAN,soil_moist_0_7cm,4,184,0.41313801531209854,0.40596130451344836
RAN,soil_moist_0_7cm,5,184,0.42486126606520924,0.43706471035243827
RAN,soil_moist_0_7cm,6,184,0.43227216125515794,0.46539499620307473
RAN,soil_moist_0_7cm,7,184,0.40777937799416447,0.4931700084527476
RAN,soil_moist_0_7cm,8,184,0.3771433821790803,0.4980135987995404
RAN,soil_moist_0_7cm,9,184,0.3502917106345473,0.4885280496227404
RAN,soil_moist_0_7cm,10,184,0.33878676491117443,0.48182373153104857
RAN,soil_moist_0_7cm,11,184,0.2945770304900678,0.4868210875625441
RAN,soil_moist_0_7cm,12,183,0.25372009586816197,0.46650937676800286
SYL,soil_moist_0_7cm,0,184,0.24731421985347815,0.1445552139449589
SYL,soil_moist_0_7cm,1,184,0.2785463980903225,0.20879181030972055
SYL,soil_moist_0_7cm,2,184,0.30707926609817876,0.24797838324823498
SYL,soil_moist_0_7cm,3,184,0.33656273507658635,0.2873217865505325
SYL,soil_moist_0_7cm,4,184,0.3603000653749357,0.3192582034419852
SYL,soil_moist_0_7cm,5,184,0.37414895509158413,0.36651240223606263
SYL,soil_moist_0_7cm,6,184,0.36378025171752854,0.39641278862458557
SYL,soil_moist_0_7cm,7,184,0.35525310384495207,0.4276864666047097
SYL,soil_moist_0_7cm,8,184,0.34257908747602417,0.40383639079832895
SYL,soil_moist_0_7cm,9,184,0.31885240283378546,0.41080952834168466
SYL,soil_moist_0_7cm,10,184,0.281006048450935,0.40642713051557694
SYL,soil_moist_0_7cm,11,184,0.26354968034071513,0.42261690043212163
SYL,soil_moist_0_7cm,12,183,0.2379991603800247,0.4388637755852334
BAR,tmean,0,184,0.16447314658263354,-0.028728372826782773
BAR,tmean,1,184,0.2066471428300894,0.047445961010257935
BAR,tmean,2,184,0.24368756972341357,0.12409163051128042
BAR,tmean,3,184,0.2758579879634443,0.20113939632121633
BAR,tmean,4,184,0.30054923162380187,0.27010778236228594
BAR,tmean,5,184,0.3236904218301307,0.324802804554961
BAR,tmean,6,184,0.3460617232663423,0.382464294182651
BAR,tmean,7,184,0.3627177655342525,0.43588465240826946
BAR,tmean,8,184,0.3750122850282907,0.4633714352772118
BAR,tmean,9,184,0.37868894812833515,0.4861264676130148
BAR,tmean,10,184,0.3815333695918461,0.5114218342370371
BAR,tmean,11,184,0.379384867945448,0.5072599279287856
BAR,tmean,12,183,0.38612733898451035,0.5255624996971422
CHA,tmean,0,184,0.16856338644796057,0.047246165910182186
CHA,tmean,1,184,0.21647820077448804,0.123487760541679
CHA,tmean,2,184,0.2579642919955004,0.21963130895402347
CHA,tmean,3,184,0.287792480633022,0.2874715306734148
CHA,tmean,4,184,0.3134025860772788,0.3561815685020122
CHA,tmean,5,184,0.3384378067857809,0.4254955175246671
CHA,tmean,6,184,0.3590520210645499,0.4946618805029892
CHA,tmean,7,184,0.3790986452649561,0.5482404776404541
CHA,tmean,8,184,0.39519154349830876,0.5866527217005153
CHA,tmean,9,184,0.4096535143108118,0.6228088392690142
CHA,tmean,10,184,0.41591761992886217,0.6491755575541887
CHA,tmean,11,184,0.4219541257050481,0.6636909562745122
CHA,tmean,12,183,0.43774788784630686,0.6915924048412457
DHA_DIV,tmean,0,184,0.18710413190688596,0.1501228332400731
DHA_DIV,tmean,1,184,0.2409688904077603,0.22893706215323506
DHA_DIV,tmean,2,184,0.28598176852617047,0.3297404109844189
DHA_DIV,tmean,3,184,0.3218469684785942,0.40946793902240874
DHA_DIV,tmean,4,184,0.35180856119314047,0.4772726616971953
DHA_DIV,tmean,5,184,0.3821289736770443,0.5500149779732171
DHA_DIV,tmean,6,184,0.41028027535264805,0.6254472287133509
DHA_DIV,tmean,7,184,0.43091834883793373,0.6700857254181141
DHA_DIV,tmean,8,184,0.4473079771932035,0.7068917358275635
DHA_DIV,tmean,9,184,0.4554065005444939,0.7314870245577987
DHA_DIV,tmean,10,184,0.4564522519608837,0.7429807095221787
DHA_DIV,tmean,11,184,0.45303232209743144,0.7301269137767673
DHA_DIV,tmean,12,183,0.45894252838006094,0.7457090282306333
DHA_METRO,tmean,0,184,0.20225585385735004,0.16128039526998156
DHA_METRO,tmean,1,184,0.2518277631648237,0.23457662985850797
DHA_METRO,tmean,2,184,0.29218425095462786,0.3362660185462189
DHA_METRO,tmean,3,184,0.32546708645457045,0.41816046119638056
DHA_METRO,tmean,4,184,0.35474085387562015,0.4872770690366932
DHA_METRO,tmean,5,184,0.38750930018181323,0.5586015783516424
DHA_METRO,tmean,6,184,0.4186485411487785,0.631499203274543
DHA_METRO,tmean,7,184,0.438014185627275,0.674254264160331
DHA_METRO,tmean,8,184,0.45401838704367165,0.7069343584379558
DHA_METRO,tmean,9,184,0.4614994869136842,0.728385073204468
DHA_METRO,tmean,10,184,0.4630694532404722,0.739236432093995
DHA_METRO,tmean,11,184,0.46147294329248384,0.7229138489094464
DHA_METRO,tmean,12,183,0.4668678832104938,0.7377355355159261
KHU,tmean,0,184,0.05307973201315582,-0.04905253242909605
KHU,tmean,1,184,0.10923536813408423,0.04324914009874969
KHU,tmean,2,184,0.15506916684114053,0.11803453715993686
KHU,tmean,3,184,0.19669521588936426,0.2012247653532163
KHU,tmean,4,184,0.2303940607555457,0.2758515451816597
KHU,tmean,5,184,0.2591358730016851,0.35738058420264945
KHU,tmean,6,184,0.28363161469261494,0.44169787898493174
KHU,tmean,7,184,0.30488828516775185,0.4893227891884928
KHU,tmean,8,184,0.31982160729976294,0.5502389771064753
KHU,tmean,9,184,0.334269345638738,0.5964614862320099
KHU,tmean,10,184,0.34292167830821857,0.629218871276121
KHU,tmean,11,184,0.350025133891262,0.6382692638395541
KHU,tmean,12,183,0.35921654095583205,0.6597254576628201
MYM,tmean,0,184,0.20532178496137551,0.22221737277377274
MYM,tmean,1,184,0.26064041603529864,0.3209283936312961
MYM,tmean,2,184,0.3030733346313351,0.3885358076506304
MYM,tmean,3,184,0.33416330777906766,0.4604398979034822
MYM,tmean,4,184,0.35641005524759073,0.5144877555869475
MYM,tmean,5,184,0.37735000697608767,0.5691849453850717
MYM,tmean,6,184,0.4024385994274532,0.6216937404180585
MYM,tmean,7,184,0.42731444032900756,0.6667045392760972
MYM,tmean,8,184,0.44142726345704586,0.7007111748420372
MYM,tmean,9,184,0.4466649019604404,0.7039457615028731
MYM,tmean,10,184,0.44894562086517537,0.723127208206648
MYM,tmean,11,184,0.4395500913273181,0.7039863387548907
MYM,tmean,12,183,0.4362862957836925,0.7092981579754981
RAJ,tmean,0,184,0.0913350921943676,-0.09974213590226821
RAJ,tmean,1,184,0.1502591807482077,-0.009184731483021968
RAJ,tmean,2,184,0.19755334448213202,0.06994161998277598
RAJ,tmean,3,184,0.2399447772273652,0.17618198515871872
RAJ,tmean,4,184,0.2706250268519629,0.23465450377201785
RAJ,tmean,5,184,0.3020522155989999,0.3228878895960179
RAJ,tmean,6,184,0.3293428160671862,0.3732911202363423
RAJ,tmean,7,184,0.3551554169668238,0.4334695013438613
RAJ,tmean,8,184,0.37745358925676326,0.5041502204369576
RAJ,tmean,9,184,0.3916382153458143,0.5547679484139331
RAJ,tmean,10,184,0.39943416685290856,0.5965048062995334
RAJ,tmean,11,184,0.39824237779357313,0.6156884257823918
RAJ,tmean,12,183,0.40280090229310817,0.6428275842160855
RAN,tmean,0,184,0.23486310382990672,0.10427606226206283
RAN,tmean,1,184,0.2779518071133826,0.20203580148305608
RAN,tmean,2,184,0.3059529927670259,0.2873259590182023
RAN,tmean,3,184,0.32921937835062576,0.37181016543876905
RAN,tmean,4,184,0.341579239200745,0.430714379864613
RAN,tmean,5,184,0.3600676064138512,0.48841511769671964
RAN,tmean,6,184,0.3678744906020712,0.55274442350873
RAN,tmean,7,184,0.3850302049301084,0.5917117027631078
RAN,tmean,8,184,0.39515358330618294,0.6185674448647299
RAN,tmean,9,184,0.40053126214271867,0.6545270472458548
RAN,tmean,10,184,0.388383457355809,0.6739998907483564
RAN,tmean,11,184,0.38455871996186153,0.6575417954299215
RAN,tmean,12,183,0.38164132412699686,0.6504975493743514
SYL,tmean,0,184,0.2582226907259258,0.1335797571221188
SYL,tmean,1,184,0.2866084683185835,0.20155086966309085
SYL,tmean,2,184,0.31085811392472085,0.28779411354382
SYL,tmean,3,184,0.32371952976233886,0.3775172405026092
SYL,tmean,4,184,0.3318319466730319,0.4313495225954709
SYL,tmean,5,184,0.3342381483584372,0.46673518949298276
SYL,tmean,6,184,0.3481770159612723,0.5455893678152738
SYL,tmean,7,184,0.3555111958342163,0.5639978655267024
SYL,tmean,8,184,0.34981881796337805,0.5757372529253262
SYL,tmean,9,184,0.3502794694494245,0.5969986808511303
SYL,tmean,10,184,0.3485456992871758,0.6001699052446288
SYL,tmean,11,184,0.33041001594965236,0.5780665130586775
SYL,tmean,12,183,0.3206821974441001,0.5663367054004068
BAR,wind10,0,184,0.02150818524053365,-0.13085773340434256
BAR,wind10,1,184,0.0619264239697249,-0.08284841463129389
BAR,wind10,2,184,0.09628300678428985,-0.03714301403772857
BAR,wind10,3,184,0.1257714718550454,0.008495723854587764
BAR,wind10,4,184,0.15427950676405067,0.05159235380774833
BAR,wind10,5,184,0.19200617028705677,0.07194937817282293
BAR,wind10,6,184,0.21370704719978423,0.11251405126728342
BAR,wind10,7,184,0.24137270078503273,0.13810399602793402
BAR,wind10,8,184,0.2671510902460317,0.15222820662015987
BAR,wind10,9,184,0.2564174465470686,0.1465739141721878
BAR,wind10,10,184,0.2656835207114935,0.15957734069192306
BAR,wind10,11,184,0.2710852730280196,0.1780595982401025
BAR,wind10,12,183,0.2881152580644667,0.21731337172390333
CHA,wind10,0,184,-0.03983805127361402,-0.12991539614389647
CHA,wind10,1,184,0.015926345096012685,-0.08666752492533084
CHA,wind10,2,184,0.05961196356463014,-0.010590792746446311
CHA,wind10,3,184,0.11432120622373469,0.05139048759729593
CHA,wind10,4,184,0.1714538180693558,0.11667467141300367
CHA,wind10,5,184,0.22389877439671335,0.16362188904201205
CHA,wind10,6,184,0.2782374117164011,0.2353397909636525
CHA,wind10,7,184,0.3100294653377483,0.2524230428826
CHA,wind10,8,184,0.33921617673029864,0.3110451595572685
CHA,wind10,9,184,0.34751772569445744,0.3275172000735474
CHA,wind10,10,184,0.36711361977091117,0.3343653605459198
CHA,wind10,11,184,0.39761366581244556,0.3708269913392792
CHA,wind10,12,183,0.40736131799187414,0.41376612831862464
DHA_DIV,wind10,0,184,-0.04221602555302321,-0.0406175516973934
DHA_DIV,wind10,1,184,0.009402329626670019,0.008489710057213478
DHA_DIV,wind10,2,184,0.053169467377059396,0.07193229427321812
DHA_DIV,wind10,3,184,0.11247531993122627,0.13735619925339748
DHA_DIV,wind10,4,184,0.17083689619394385,0.20097303122299684
DHA_DIV,wind10,5,184,0.2286219825030377,0.2645841501062843
DHA_DIV,wind10,6,184,0.27145419022676365,0.3327366272737984
DHA_DIV,wind10,7,184,0.30764636138690094,0.3751733770682661
DHA_DIV,wind10,8,184,0.3390270695676901,0.4215902524380809
DHA_DIV,wind10,9,184,0.3535135538071005,0.44534493688202914
DHA_DIV,wind10,10,184,0.38192869521096384,0.465522530907852
DHA_DIV,wind10,11,184,0.40119869764116606,0.4915583692379611
DHA_DIV,wind10,12,183,0.41883492263239125,0.54905545027127
DHA_METRO,wind10,0,184,0.007534353577447849,-0.0008264462816051574
DHA_METRO,wind10,1,184,0.05735646720544124,0.04514239565261539
DHA_METRO,wind10,2,184,0.102526883869408,0.11298858735473155
DHA_METRO,wind10,3,184,0.17313825565107552,0.17606889729798975
DHA_METRO,wind10,4,184,0.23803247257691088,0.23550137994571219
DHA_METRO,wind10,5,184,0.29762833977774755,0.2974325386857611
DHA_METRO,wind10,6,184,0.3376242176852578,0.35833384323457584
DHA_METRO,wind10,7,184,0.3631874722466314,0.40811762076084207
DHA_METRO,wind10,8,184,0.3921854218250613,0.4527146390454547
DHA_METRO,wind10,9,184,0.4073218210502307,0.47339415460151474
DHA_METRO,wind10,10,184,0.4369799900559686,0.4984624517011799
DHA_METRO,wind10,11,184,0.44932944701418187,0.5256980048968066
DHA_METRO,wind10,12,183,0.45364907690829176,0.5785045319333993
KHU,wind10,0,184,-0.14339124993710076,-0.14679069778482665
KHU,wind10,1,184,-0.11096886735713453,-0.08951696417974954
KHU,wind10,2,184,-0.06678674423919703,-0.05906794209272015
KHU,wind10,3,184,-0.034361532337657374,0.028482103803544576
KHU,wind10,4,184,0.009216140107885063,0.08296755758764163
KHU,wind10,5,184,0.0645448103592321,0.13225471685418488
KHU,wind10,6,184,0.10949918734325434,0.1936289178054206
KHU,wind10,7,184,0.16107027226405454,0.23928426349023477
KHU,wind10,8,184,0.20151225195216776,0.2811873324960702
KHU,wind10,9,184,0.2301125921176422,0.3163720480688666
KHU,wind10,10,184,0.2586286019792692,0.33256840137394217
KHU,wind10,11,184,0.29793763811517654,0.3670623503892908
KHU,wind10,12,183,0.3271928995474691,0.41976868039795273
MYM,wind10,0,184,-0.09522345524014028,-0.19134478973158303
MYM,wind10,1,184,-0.04799673934506046,-0.12122742568270815
MYM,wind10,2,184,-0.0016493518768523313,-0.06816422768378957
MYM,wind10,3,184,0.046092341831667556,0.01807192098506939
MYM,wind10,4,184,0.09917389650395837,0.059944920485474604
MYM,wind10,5,184,0.1855402413980425,0.15724721472379277
MYM,wind10,6,184,0.22997919467083078,0.2221544786440106
MYM,wind10,7,184,0.2553514995070223,0.26681475451704917
MYM,wind10,8,184,0.2710614566571367,0.32399100098507055
MYM,wind10,9,184,0.2901599524387855,0.3444429021270173
MYM,wind10,10,184,0.3103142592688343,0.3839380940908691
MYM,wind10,11,184,0.3338611403679649,0.4185514561869777
MYM,wind10,12,183,0.3621147205349922,0.46408603932618275
RAJ,wind10,0,184,-0.1343021879277204,-0.2558432462543291
RAJ,wind10,1,184,-0.09855731741486382,-0.20640387086661174
RAJ,wind10,2,184,-0.0505388882758543,-0.1469268845507901
RAJ,wind10,3,184,-0.019202557035206194,-0.09277986204402817
RAJ,wind10,4,184,0.033284383702109475,-0.007877422512826422
RAJ,wind10,5,184,0.080816943708919,0.052069198737852644
RAJ,wind10,6,184,0.13528748439275726,0.08401044690185876
RAJ,wind10,7,184,0.19278655209817258,0.13535957990082031
RAJ,wind10,8,184,0.20350679241306727,0.1924756488113461
RAJ,wind10,9,184,0.2400070335966699,0.2263334152033742
RAJ,wind10,10,184,0.2562017671322399,0.2601275299738409
RAJ,wind10,11,184,0.279195485157316,0.30146681003861214
RAJ,wind10,12,183,0.3273590880020177,0.3561372319097116
RAN,wind10,0,184,-0.09681000360446865,-0.2524932958469555
RAN,wind10,1,184,-0.07429376719221871,-0.20078756434687797
RAN,wind10,2,184,-0.029715592421159585,-0.15238827346233752
RAN,wind10,3,184,0.0038373994556525856,-0.09592014768145622
RAN,wind10,4,184,0.04692275796850743,-0.04353551329005009
RAN,wind10,5,184,0.08309462033865407,0.03810611519302172
RAN,wind10,6,184,0.1425843717279983,0.07139708206621423
RAN,wind10,7,184,0.15713488684304178,0.12370615328710315
RAN,wind10,8,184,0.16678105712990682,0.1638394867642835
RAN,wind10,9,184,0.19388048334128793,0.24095831718522462
RAN,wind10,10,184,0.19112650855283916,0.2651528709319893
RAN,wind10,11,184,0.22193349596257775,0.31519891587988375
RAN,wind10,12,183,0.23026456110718452,0.33732063374451543
SYL,wind10,0,184,-0.027246444925441683,-0.3247131138978014
SYL,wind10,1,184,-0.006917504953721891,-0.26810961311940906
SYL,wind10,2,184,0.0026090638503333025,-0.20233445948311846
SYL,wind10,3,184,0.027862031080259753,-0.1903318644364372
SYL,wind10,4,184,0.052844632460043006,-0.14708484861903565
SYL,wind10,5,184,0.0876821655497798,-0.07254287906029133
SYL,wind10,6,184,0.10548249468345561,-0.002217186385879009
SYL,wind10,7,184,0.09319259720375422,0.05226663106593274
SYL,wind10,8,184,0.10632276292446712,0.08539609434563777
SYL,wind10,9,184,0.1335703030434876,0.14039152634911592
SYL,wind10,10,184,0.13167807507508764,0.15837190845618485
SYL,wind10,11,184,0.1349939430839809,0.18504805560532064
SYL,wind10,12,183,0.15356095164189965,0.2665737879814446
BAR,wind100,0,184,0.004873274955977988,-0.09425945857227717
BAR,wind100,1,184,0.04414866531499093,-0.0530361773874955
BAR,wind100,2,184,0.07689419535256947,-0.014298088354165732
BAR,wind100,3,184,0.10475597426292502,0.02441773254506433
BAR,wind100,4,184,0.13301892715782693,0.06251383455044783
BAR,wind100,5,184,0.17105032397489087,0.07956851170759206
BAR,wind100,6,184,0.19260037786885356,0.11313870625251461
BAR,wind100,7,184,0.21853196880636155,0.13171288094364883
BAR,wind100,8,184,0.2454694420853482,0.14487714440092933
BAR,wind100,9,184,0.23405910978362612,0.13471677132178567
BAR,wind100,10,184,0.24554934256734098,0.15241138062955709
BAR,wind100,11,184,0.2506946113642568,0.17143255539485786
BAR,wind100,12,183,0.268103902991918,0.2120044418570991
CHA,wind100,0,184,-0.05707804031253138,-0.11358481534890813
CHA,wind100,1,184,-0.00795219784618009,-0.08549708417723123
CHA,wind100,2,184,0.02880076046181338,-0.024287344617373516
CHA,wind100,3,184,0.07873737507362147,0.024076376488260203
CHA,wind100,4,184,0.13118964141781966,0.07030131336128026
CHA,wind100,5,184,0.18026599449574976,0.10192965325110612
CHA,wind100,6,184,0.23217051571330113,0.15877965504223343
CHA,wind100,7,184,0.2599425124196077,0.16069834934766597
CHA,wind100,8,184,0.2878962062952668,0.2142785940840669
CHA,wind100,9,184,0.2940939158852373,0.22343652793436047
CHA,wind100,10,184,0.31257422752542807,0.21954668801490065
CHA,wind100,11,184,0.3443633972967297,0.2626318702170386
CHA,wind100,12,183,0.3497839530529656,0.30311659196011426
DHA_DIV,wind100,0,184,-0.06686817310616602,-0.03187354225185433
DHA_DIV,wind100,1,184,-0.020636878499630137,0.0032036278250841873
DHA_DIV,wind100,2,184,0.01904641548456303,0.05618482401246769
DHA_DIV,wind100,3,184,0.07457545912394559,0.11014560320066032
DHA_DIV,wind100,4,184,0.13011460459451474,0.15871138388084388
DHA_DIV,wind100,5,184,0.18595384687886907,0.21002717209764896
DHA_DIV,wind100,6,184,0.22648198114244653,0.2651311236941078
DHA_DIV,wind100,7,184,0.26082538128422295,0.2971662493327359
DHA_DIV,wind100,8,184,0.2925005131848346,0.33981699100892193
DHA_DIV,wind100,9,184,0.30740423178442805,0.3604641699559915
DHA_DIV,wind100,10,184,0.3358950489728077,0.3778701927991446
DHA_DIV,wind100,11,184,0.3553702861696708,0.3991666251168919
DHA_DIV,wind100,12,183,0.3716572186247949,0.4551218255019285
DHA_METRO,wind100,0,184,-0.016644543556124682,0.011262016229053031
DHA_METRO,wind100,1,184,0.02753089469792899,0.043002114785033116
DHA_METRO,wind100,2,184,0.0669240221760056,0.10069308495851707
DHA_METRO,wind100,3,184,0.13227341052445268,0.1500426948110555
DHA_METRO,wind100,4,184,0.1928660920912278,0.19357821593859062
